"","Ano","Edição","Nome do GT","Título","Autores","Links"
"505","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de jornalismo","DOS PARADOXOS COTIDIANOS À PONTUAÇÃO RÍTMICA DAS NOTÍCIAS: por um modelo teórico-conceitual pendular","Marcos Paulo Da Silva (UFMS)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_MTXAG885E473CF15J77D_27_6335_12_02_2018_16_09_35.pdf"
"506","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de jornalismo","ESCÂNDALO COMO NARRATIVA ÚTIL: repensando a relação entre jornalismo e democracia ","Seane Alves Melo (UFF), Clara Bezerril Câmara (UFF)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_QIQIXNSFRPZ1JDAVLK02_27_6585_26_02_2018_07_03_34.pdf"
"507","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de jornalismo","IMERSIVIDADE COMO ESTRATÉGIA NARRATIVA EM PODCASTS INVESTIGATIVOS: pistas para um radiojornalismo transmídia em In the Dark","Debora Cristina Lopez (UFOP), Luana Viana E Silva (CEFET-MG), Kamilla (FUMEC)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_VQCYDJI5Z67BL7QMAUI3_27_6772_26_02_2018_12_49_26.pdf"
"508","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de jornalismo","INDICADORES DE CREDIBILIDADE NO JORNALISMO: uma análise dos produtores de conteúdo político brasileiros","Sílvia Saraiva De Macedo Lisboa (UFRGS), Giulia Reis Vinciprova (UFRGS), Marcelo Ruschel Träsel (UFRGS)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_2OJLTLEUOMH3PRT4H3Z3_27_6314_23_02_2018_15_11_04.pdf"
"509","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de jornalismo","JORNALISMO DE SUJEITOS: estratégias de valorização da subjetividade no especial impresso Viúvas do Veneno","Mayara Carolinne Beserra De Araújo (UFC), Edgard Patrício (UFC)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_3099UBGSXP6WZH82MS0M_27_6799_26_02_2018_09_26_16.pdf"
"510","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de jornalismo","PROXIMIDADE EM PROGRAMAS TELEVISIVOS: perspectivas no telejornalismo local e regional","José Tarcísio Da Silva Oliveira Filho (UFMG)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_CQSJQ8U7HGSQ9VSQPWEX_27_6896_26_02_2018_12_45_16.pdf"
"511","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de jornalismo","SUJEITO DADOS: apontamentos para a discussão do jornalismo no cenário Big Data","Mayanna Estevanim (USP), Elizabeth Saad Corrêa (USP)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_96QE5C03RZOJ16JAB55R_27_6514_22_02_2018_12_17_16.pdf"
"512","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de som e música","A CRIAÇÃO DE SI COMO OBRA DE ARTE: a música política dos Racionais Mc’s ","Gabriel Gutierrez (UERJ), Cíntia Sanmartin Fernandes (UERJ)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_2F426I564X3DV9D0VWYW_27_6403_18_02_2018_17_10_31.pdf"
"513","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de som e música","A música que afeta: uma conversa com Alicia e Peter","Felipe Da Costa Trotta (UFF)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_QXJ3RWR204JBIUG4937Q_27_6330_12_02_2018_04_20_54.pdf"
"514","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de som e música","APANHADOR NÃO TÃO SÓ: um testemunho, uma banda e as afetações de um ciberacontecimento","Beatriz Polivanov (UFF), Jonas Pilz (UFF), Ronaldo Cesar Henn (UNISINOS), Beatriz Azevedo Medeiros (UFF)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_MBDQJBC86WTF84S35LGS_27_6293_27_02_2018_07_45_21.pdf"
"515","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de som e música","COLETIVOS DE MÚSICA ELETRÔNICA DE PISTA EM SÃO PAULO: usos da cidade, culturas juvenis e sentidos políticos","Simone Luci Pereira (UNIP)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_QSZ050ZFTOTKTI9G5E1W_27_6310_26_02_2018_13_52_05.pdf"
"516","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de som e música","MERSBE - MERCADO DE RUÍDOS E SONS PARA O BEM-ESTAR: Modulações da Escuta e Cultura Aural Contemporânea","Vinícius Andrade Pereira (UERJ)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_IZX6N2C9JX8Z087IJ7T1_27_6295_26_02_2018_12_31_12.pdf"
"517","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de som e música","Nevermind...what? : memória, nostalgia, e os tensionamentos possíveis entre o punk e o museu na exposição “Nirvana: Taking Punk To The Masses”","Thiago Pereira Alberto (UFF),  Paula Maria Guerra Tavares (UP)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_J6W5QCKYDVTJPQXD1QCS_27_6817_26_02_2018_12_08_31.pdf"
"518","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de som e música","O EXPERIMENTALISMO DE DJ DOLORES E O CONCEITO DE PÓS-GÊNERO","Herom Vargas Silva (UMESP), Nilton Faria De Carvalho (UMESP)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_16X8NUV0KNSU44IR250V_27_6672_25_02_2018_11_35_07.pdf"
"519","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de som e música","O vento como personagem no filme Sob a Sombra","Rodrigo Octávio D`azevedo Carreiro (UFPE)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_33FI5FYPZ1DS9A2ZVEJG_27_6730_25_02_2018_20_08_09.pdf"
"520","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de som e música","Revisitando a noção de gênero musical em tempos de cultura musical digital ","Simone Pereira De SÁ (UFF), Jeder Silveira Janotti Junior (UFPE)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_P68BF9GO895W6B37YQXZ_27_6266_09_02_2018_07_30_30.pdf"
"521","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de som e música","RITMOS DA CIDADE: som, regulação e persistência da música de rua","Jhessica Francielli Reia (UERJ)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_E5JCVH6XCBX088IED13W_27_6770_26_02_2018_14_49_45.pdf"
"522","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de televisão","As pesquisas sobre ficção seriada: Um estudo da produção acadêmica brasileira de 2013 a 2017 ","Heitor Leal Machado (UFRJ)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_EW30W7ITGFGQHMMMSL0U_27_6743_25_02_2018_19_34_25.pdf"
"523","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de televisão","CINISMO E BLINDAGEM IDEOLÓGICA: o humor nos talk shows The Noite e Agora é Tarde ","Julia Lery Miranda (PUCRJ)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_6KKYDF4OVYYDRJBKM7ES_27_6283_07_02_2018_12_29_44.pdf"
"524","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de televisão","Cultura participativa e merchandising social  nas telenovelas","João Carlos Massarolo (Ufscar), Gustavo Padovani (Ufscar)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_3ESBHAK82ZUQIK2VPTEY_27_6332_26_02_2018_14_16_05.pdf"
"525","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de televisão","É TV NA INTERNET?  Matrizes midiáticas e definições em disputa do YouTube no Brasil","Juliana Freire Gutmann (UFBA), Fernanda Gonçalves Caldas (UFBA)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_NCUXLTL7TBBRW2UNHB58_27_6703_25_02_2018_18_15_54.pdf"
"526","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de televisão","IMAGENS MECÂNICAS: Netflix e os algoritmos de Recomendações","João Damasceno Martins Ladeira (UNISINOS)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_392ZPAXTMZN4G56VI3VR_27_6154_22_02_2018_13_16_55.pdf"
"527","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de televisão","PARA CEGO VER, PARA SURDO OUVIR: reflexões sobre a inclusão e a acessibilidade na TV brasileira ","Lívia Cirne De Azevêdo Pereira (UFMA), Vitor Curvelo Fontes BelÉm (UFS)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_8I7UPBWEYRXJAYXWU2LR_27_6649_26_02_2018_14_49_17.pdf"
"528","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de televisão","Possibilidades de Aprendizado de Argumentação Persuasiva por Meio de Séries Televisivas de Tribunal","Renato Luiz Pucci Junior (UAM)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_VTZI2CRPSD48K51PN24B_27_6939_26_02_2018_14_29_54.pdf"
"529","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de televisão","TELEVISÃO E CONFLITO ARMADO COLOMBIANO: Mediações na construção de um meio alternativo","Gober Mauricio Gomez Llanos (UFMG)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_AJ54SZUSGHN7KJPWZNHH_27_6267_26_02_2018_13_23_19.pdf"
"530","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de televisão","TELEVISÃO SEM FRONTEIRAS: O canal transnacional Cartoon Network em diálogo com o desenho brasileiro Irmão do Jorel ","Ariane Diniz Holzbach (UFF)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_F0V984UJYHK8319R9983_27_6582_23_02_2018_11_00_43.pdf"
"531","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Estudos de televisão","Violência de gênero ou punição necessária? ? as narrativas de telenovelas sobre agressões contra mulheres","Lorena Rúbia Pereira Caminhas (UNICAMP)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_H7TYPJ2SX2Z880KTTPNA_27_6205_29_01_2018_15_33_28.pdf"
"532","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Imagem e imaginários midiáticos"," TELAS, PORTAIS PARA PROFANAÇÕES E SACRALIDADES","Ana Taís Martins Portanova Barros (UFRGS), Michel De Oliveira Silva (UFRGS)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_NMFI3IPNL24WA2HG9VER_27_6225_15_02_2018_10_34_00.pdf"
"533","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Imagem e imaginários midiáticos","COM IMAGENS, CONTRA AS IMAGENS: o pensamento por imagens como resistência ao imaginário midiático","Fabio Henrique Ciquini (CÁSPER)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_01MVOG1VTA24NVIOG57S_27_6467_19_02_2018_20_52_08.pdf"
"534","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Imagem e imaginários midiáticos","COMUNICAÇÃO E ESTUDOS DE GÊNERO: imagens diaspóricas, imaginários insurgentes","Rosamaria Luiza De Melo Rocha (ESPM), Danilo Postinguel (ESPM), Thiago (ESPM), Thiago Tavares Das Neves (UFRN)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_VWT9ARUV352MJUPIJ17K_27_6563_23_02_2018_16_37_30.pdf"
"535","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Imagem e imaginários midiáticos","ENTREVER NO (IN)VISÍVEL: imaginação, arte divinatória e potência criativa","Florence Marie Dravet (UCB)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_X9DXKL85GZZIFUJD98OJ_27_6290_07_02_2018_20_29_27.pdf"
"536","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Imagem e imaginários midiáticos","IMAGENS EM ESPIRAL: da circulação à aderência da sombra ","Ana Paula Da Rosa (UNISINOS)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_XDFB3DO7I9DNXSGSYMFL_27_6543_22_02_2018_07_01_08.pdf"
"537","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Imagem e imaginários midiáticos","Mare Nostrum, Mare Alienun: Identidade, Epistemologia e a Imaginação Flusseriana dos Fluxos","Erick Felinto De Oliveira (UERJ)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_4L4OJMQQ87UBHV3W3O5L_27_6305_09_02_2018_05_54_49.pdf"
"538","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Imagem e imaginários midiáticos","O ECLIPSE DO IMAGINÁRIO: imaginário instrumental nas imagens do Candomblé e da Umbanda","Mauricio Ribeiro Da Silva (UNIP)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_L8OSCUS8M6GK56SCE75E_27_6572_22_02_2018_20_58_14.pdf"
"539","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Imagem e imaginários midiáticos","O YOUTUBE VAI AO CINEMA: tutorialização da vida e privatização da imagem","Roberta Oliveira Veiga (UFMG)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_6TR0EGDPT3OIJ1CR7QW2_27_6550_22_02_2018_10_09_15.pdf"
"540","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Imagem e imaginários midiáticos","Partilha da dor: a piedade e o trágico","Mariana Maciel Nepomuceno (UFPE)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_VPV1LPOO4JTF44SDRGTO_27_6430_26_02_2018_07_26_01.pdf"
"541","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Imagem e imaginários midiáticos","WARBURG E BENJAMIN - ATLAS E PASSAGENS, O INACABAMENTO E A MONTAGEM COMO MÉTODOS DE CONHECIMENTO ","Gabriela Frota Reinaldo (UFC), Osmar GonÇalves Dos Reis Filho (UFC)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_9APE70POQVIGO8C55B0L_27_6586_23_02_2018_13_24_19.pdf"
"542","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Memória nas mídias","CORPO SUBTERRÂNEO : existência, essência e memória a partir de Agostinho e Heidegger ","Ranielle (PUCRS), Ana Regina Barros Rego Leal (UFPI)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_UP6LLR603WDMUUYXV7Z9_27_6898_26_02_2018_12_56_16.pdf"
"543","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Memória nas mídias","EM BUSCA DO TEMPO E DO ESPAÇO: memória, nostalgia e utopia em Westworld","Bruno Souza Leal (UFMG)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_PCCWI1G58IOC5FEKDEYB_27_6781_28_02_2018_11_29_19.pdf"
"544","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Memória nas mídias","ENTRE A FIRMEZA DO DISCURSO E A MOBILIDADE DO VIVIDO: La casa de los conejos, de Laura Alcoba","Barbara Heller (UNIP), Cristine Gleria Vecchi (UNIP), Anderson William Marzinhowsky Benalia (UNIP), Lérida Mello (UNIP)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_6ED4BYNVG3OPG77ZA2ZM_27_6199_20_02_2018_19_07_55.pdf"
"545","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Memória nas mídias","O câncer na trajetória de Ana Maria Braga: uma experiência midiatizada","Igor Sacramento (UFRJ)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_SHAR3VDAUDKO9B2B3N9N_27_6243_27_02_2018_07_13_37.pdf"
"546","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Memória nas mídias","O vídeo, o diário íntimo e a rememoração em  365 Day Project (Jonas Mekas, 2007)","Cristiane Freitas Gutfreind (PUCRS), Rafael Valles (PUCRS)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_BRS9XFZ309YVPS4KNVCN_27_6666_25_02_2018_16_05_59.pdf"
"547","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Memória nas mídias","OS EX-VOTOS COMO MÍDIAS NA TRANSMISSÃO E NA PRESERVAÇÃO DA MEMÓRIA SOCIAL ","Magali Do Nascimento Cunha (), Luís Erlin Gomes Gordo (UMESP)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_QO3S0X2O3JXQA79ESN7L_27_6734_26_02_2018_04_32_56.pdf"
"548","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Memória nas mídias","RESSURREIÇÃO DE UM ENTE QUERIDO: A volta do JB e a (re)construção da memória de um ícone do jornalismo","Itala Maduell Vieira (PUCRJ), Marcelo Kischinhevsky (UERJ)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_JNVPB1SP94GYRR9LQY32_27_6824_26_02_2018_13_59_58.pdf"
"549","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Memória nas mídias","São Paulo e memórias do futuro: entre a utopia e a retrotopia","Mônica Rebecca Ferrari Nunes (ESPM), Mayara Luma Assmar Correia Maia Lobato (ESPM), Marco Antonio Bin (FIAM-FAAM)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_0OXDHWPNK3153H4YBLWL_27_6736_26_02_2018_05_37_04.pdf"
"550","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Memória nas mídias","Sobre paisagens conhecidas e corpos anônimos: memórias fotográficas do fluxo migratório no Mediterrâneo","Ana Carolina Lima Santos (UFOP), Rafael Tassi (UTP)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_4FV3IOVXCGIRX6TKTSK1_27_6176_25_01_2018_05_59_15.pdf"
"551","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Memória nas mídias","VIGIAR, LEMBRAR E PUNIR: notas sobre os episódios Toda a sua história e Crocodilo, de Black Mirror","Lucia Maria Marcellino De Santa Cruz (ESPM), Talitha Gomes Ferraz (UFF)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_BPIGINBPW5T2UCZ8BGUK_27_6198_25_02_2018_20_27_44.pdf"
"552","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Práticas interacionais e linguagens na comunicação","""NÃO QUEREMOS GUERRA, QUEREMOS ESFIRRA!”: etnocentrismo, interação e afetos no jornalismo","Denise Da Costa Oliveira Siqueira (UERJ)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_KFO4EZ4NPXDTEKJ14NX1_27_6325_11_02_2018_13_21_04.pdf"
"553","2018","XXVII COMPÓS: BELO HORIZONTE/MG","Práticas interacionais e linguagens na comunicação","A DINÂMICA TRANSMÍDIA DE FAKE NEWS: interações sociais em torno da concepção pragmática de verdade","Geane Carvalho Alzamora (UFMG), Luciana Andrade Gomes Bicalho (UFMG)","http://www.compos.org.br/data/arquivos_2018/trabalhos_arquivo_Z5Y0PUC80AOYRVKDACM6_27_6302_26_02_2018_14_47_23.pdf"
